#Observation Type, Mission, Instrument, Filters, Disperser, Target Name,Target Classification, Observation ID, RA, Dec, Principal Investigator, Product Type, Calibration Level, Scheduling, Start Time, End Time, Exposure Length, Observation Title, Focal, Format, url
#@string, string, string, string, string, string, string, string, ra, dec, string, string, int, string, float, float, float, string, float, string, string
intentType,obs_collection,instrument_name,filters,disperser,target_name,target_classification,obs_id,s_ra,s_dec,proposal_pi,dataproduct_type,calib_level,scheduling,t_min,t_max,t_exptime,obs_title,focal,format,url
science,OT_Library_UT1,UT1,IR-CUT,SA200,sv1405Cas,Nova,729,351.19888166666664,61.187443055555555,dtouzan@gmail.com,light,1,2022-08-13T20:43:00,59804.86319444444,59804.86458333333,120,,0.2,fits,sv1405Cas-20220813-2043-1x120s-f200.fits
science,OT_Library_UT1,UT1,IR-CUT,SA200,sHD214665,LongPeriodV*,730,339.65801375,56.795632499999996,dtouzan@gmail.com,light,1,2022-08-12T21:20:00,59803.88888888889,59803.89027777778,120,,0.2,fits,sHD214665-20220812-2120-1x120s-f200.fits
science,OT_Library_UT1,UT1,IR-CUT,SA200,sHD214665,LongPeriodV*,731,339.65801375,56.795632499999996,dtouzan@gmail.com,light,1,2022-08-07T21:35:00,59798.899305555555,59798.90069444444,120,,0.2,fits,sHD214665-20220807-2135-1x120s-f200.fits
science,OT_Library_UT1,UT1,IR-CUT,SA200,sHD215322,SB*,732,340.8145570833333,56.40833333333333,dtouzan@gmail.com,light,1,2022-08-12T21:27:00,59803.89375,59803.89513888889,120,,0.2,fits,sHD215322-20220812-2127-1x120s-f200.fits
science,OT_Library_UT1,UT1,IR-CUT,SA200,sHD206773,Be*,733,325.6007720833333,57.73605416666667,dtouzan@gmail.com,light,1,2022-08-09T21:57:00,59800.91458333333,59800.91527777778,60,,0.2,fits,sHD206773-20220809-2157-1x60s-f200.fits
science,OT_Library_UT1,UT1,IR-CUT,SA200,sHD214419,WolfRayet*,734,339.22481166666665,56.905830277777774,dtouzan@gmail.com,light,1,2022-08-07T21:19:00,59798.888194444444,59798.88958333333,120,,0.2,fits,sHD214419-20220807-2119-1x120s-f200.fits
science,OT_Library_UT1,UT1,IR-CUT,SA200,sHD214419,WolfRayet*,735,339.22481166666665,56.905830277777774,dtouzan@gmail.com,light,1,2022-08-09T21:07:00,59800.87986111111,59800.88125,120,,0.2,fits,sHD214419-20220809-2107-1x120s-f200.fits
science,OT_Library_UT1,UT1,IR-CUT,SA200,sHD214419,WolfRayet*,736,339.22481166666665,56.905830277777774,dtouzan@gmail.com,light,1,2022-08-12T20:51:00,59803.86875,59803.87013888889,120,,0.2,fits,sHD214419-20220812-2051-1x120s-f200.fits
science,OT_Library_UT1,UT1,IR-CUT,,ngc6888,ISM,737,303.02916666666664,38.355,dtouzan@gmail.com,light,1,2022-08-19T20:39:00,59810.86041666667,59810.88819444445,2400,,0.2,fits,ngc6888-20220819-2039-4x600s-f200.fits
science,OT_Library_UT1,UT1,IR-CUT,SA200,sHD195050,HighPM*,738,306.8927458333333,38.440350555555554,dtouzan@gmail.com,light,1,2022-08-19T22:57:00,59810.95625,59810.95763888889,120,,0.2,fits,sHD195050-20220819-2257-1x120s-f200.fits
science,OT_Library_UT1,UT1,IR-CUT,SA200,sHD229221,Be*,739,305.9415075,38.50087583333333,dtouzan@gmail.com,light,1,2022-08-19T22:57:00,59810.95625,59810.95763888889,120,,0.2,fits,sHD229221-20220819-2257-1x120s-f200.fits
science,OT_Library_UT1,UT1,IR-CUT,SA200,shd192163,WolfRayet*,740,303.02725749999996,38.35494,dtouzan@gmail.com,light,1,2022-08-19T20:41:00,59810.861805555556,59810.86319444444,120,,0.2,fits,shd192163-20220819-2041-1x120s-f200.fits
science,OT_Library_UT1,UT1,IR-CUT,SA200,shd191765,WolfRayet*,741,302.5591366666667,36.17640833333333,dtouzan@gmail.com,light,1,2022-08-19T22:05:00,59810.92013888889,59810.92152777778,120,,0.2,fits,shd191765-20220819-2205-1x120s-f200.fits
science,OT_Library_UT1,UT1,IR-CUT,SA200,sHD193077,WolfRayet*,742,304.25010833333334,37.42327361111111,dtouzan@gmail.com,light,1,2022-08-19T21:24:00,59810.89166666667,59810.893055555556,120,,0.2,fits,sHD193077-20220819-2124-1x120s-f200.fits
science,OT_Library_UT1,UT1,IR-CUT,,ngc6871,OpenCluster,743,301.54791666666665,35.765,dtouzan@gmail.com,light,1,2022-08-19T22:33:00,59810.93958333333,59810.94583333333,540,,0.2,fits,ngc6871-20220819-2233-3x180s-f200.fits
science,OT_Library_UT1,UT1,IR-CUT,,HD190918,WolfRayet*,744,301.4888516666666,35.788374999999995,dtouzan@gmail.com,light,1,2022-08-26T21:13:00,59817.88402777778,59817.89861111111,1260,,0.4,fits,HD190918-20220826-2113-7x180s-f400.fits
science,OT_Library_UT1,UT1,IR-CUT,,HD192641,WolfRayet*,745,303.6323608333334,36.66099944444444,dtouzan@gmail.com,light,1,2022-08-26T20:38:00,59817.85972222222,59817.87638888889,1440,,0.4,fits,HD192641-20220826-2038-8x180s-f400.fits
science,OT_Library_UT1,UT1,IR-CUT,,HD193576,WolfRayet*,746,304.8850954166667,38.73165527777778,dtouzan@gmail.com,light,1,2022-08-26T21:42:00,59817.90416666667,59817.92083333334,1440,,0.4,fits,HD193576-20220826-2142-8x180s-f400.fits
science,OT_Library_UT1,UT1,IR-CUT,,ngc6910,OpenCluster,747,305.79583333333335,40.77166666666667,dtouzan@gmail.com,light,1,2022-08-27T22:33:00,59818.93958333333,59818.96041666667,1800,,0.135,fits,ngc6910-20220827-2233-10x180s-f135.fits
science,OT_Library_UT1,UT1,IR-CUT,SA200,sHD200775,Ae*,748,315.40383541666665,68.16327472222223,dtouzan@gmail.com,light,1,2022-08-30T21:02:00,59821.876388888886,59821.87777777777,120,,0.2,fits,sHD200775-20220830-2102-1x120s-f200.fits
science,OT_Library_UT1,UT1,IR-CUT,SA200,sHD192641,WolfRayet*,749,303.6323608333334,36.66099944444444,dtouzan@gmail.com,light,1,2022-08-26T20:27:00,59817.85208333333,59817.85347222222,120,,0.2,fits,sHD192641-20220826-2027-1x120s-f200.fits
science,OT_Library_UT1,UT1,IR-CUT,SA200,sHD190918,WolfRayet*,750,301.4888516666666,35.788374999999995,dtouzan@gmail.com,light,1,2022-08-26T20:27:00,59817.85208333333,59817.85347222222,120,,0.2,fits,sHD190918-20220826-2027-1x120s-f200.fits
science,OT_Library_UT1,UT1,IR-CUT,,HD193793,WolfRayet*,751,305.1165654166667,43.85452388888889,dtouzan@gmail.com,light,1,2022-08-27T20:16:00,59818.84444444445,59818.8625,1560,,0.4,fits,HD193793-20220827-2016-12x130s-f400.fits
science,OT_Library_UT1,UT1,IR-CUT,SA200,sHD193576,WolfRayet*,752,304.8850954166667,38.73165527777778,dtouzan@gmail.com,light,1,2022-08-26T21:41:00,59817.90347222222,59817.90486111111,120,,0.2,fits,sHD193576-20220826-2141-1x120s-f200.fits
science,OT_Library_UT1,UT1,IR-CUT,SA200,sHD193793,WolfRayet*,753,305.1165654166667,43.85452388888889,dtouzan@gmail.com,light,1,2022-08-27T20:21:00,59818.847916666666,59818.84930555555,120,,0.2,fits,sHD193793-20220827-2021-1x120s-f200.fits
science,OT_Library_UT1,UT1,IR-CUT,,Collinder399,Cluster*,754,291.34999999999997,20.183333333333334,dtouzan@gmail.com,light,1,2022-09-06T20:52:00,59828.86944444444,59828.896527777775,2340,,0.2,fits,Collinder399-20220906-2052-13x180s-f200.fits
science,OT_Library_UT1,UT1,IR-CUT,SA200,sCollinder399,Cluster*,755,291.34999999999997,20.183333333333334,dtouzan@gmail.com,light,1,2022-09-06T20:36:00,59828.85833333333,59828.85902777778,60,,0.2,fits,sCollinder399-20220906-2036-1x60s-f200.fits
science,OT_Library_UT1,UT1,IR-CUT,,ngc7000,Cluster*,756,314.6958333333333,44.33,dtouzan@gmail.com,light,1,2022-09-17T19:53:00,59839.82847222222,59839.83472222222,540,,0.042,fits,ngc7000-20220917-1953-3x180s-f42.fits
science,OT_Library_UT1,UT1,IR-CUT,,ngc7000,Cluster*,757,314.6958333333333,44.33,dtouzan@gmail.com,light,1,2022-09-17T20:07:00,59839.83819444444,59839.84444444444,540,,0.042,fits,ngc7000-20220917-2007-3x180s-f42.fits
science,OT_Library_UT1,UT1,IR-CUT,,M31,Galaxy,758,10.684708333333331,41.26875,dtouzan@gmail.com,light,1,2022-09-17T20:20:00,59839.84722222222,59839.85347222222,540,,0.042,fits,M31-20220917-2020-3x180s-f42.fits
science,OT_Library_UT1,UT1,IR-CUT,,M31,Galaxy,759,10.684708333333331,41.26875,dtouzan@gmail.com,light,1,2022-09-17T20:45:00,59839.864583333336,59839.870833333334,540,,0.042,fits,M31-20220917-2045-3x180s-f42.fits
science,OT_Library_UT1,UT1,IR-CUT,,M31,Galaxy,760,10.684708333333331,41.26875,dtouzan@gmail.com,light,1,2022-09-17T22:22:00,59839.93194444444,59839.93819444444,540,,0.042,fits,M31-20220917-2222-3x180s-f42.fits
science,OT_Library_UT1,UT1,IR-CUT,,M31,Galaxy,761,10.684708333333331,41.26875,dtouzan@gmail.com,light,1,2022-09-17T23:06:00,59839.9625,59839.96875,540,,0.042,fits,M31-20220917-2306-3x180s-f42.fits
science,OT_Library_UT1,UT1,IR-CUT,,NGC6939,OpenCluster,762,307.9170833333333,60.653055555555554,dtouzan@gmail.com,light,1,2022-09-20T20:51:00,59842.86875,59842.875,540,,0.042,fits,NGC6939-20220920-2051-3x180s-f42.fits
science,OT_Library_UT1,UT1,IR-CUT,,NGC6939,OpenCluster,763,307.9170833333333,60.653055555555554,dtouzan@gmail.com,light,1,2022-09-20T19:54:00,59842.82916666667,59842.83541666667,540,,0.042,fits,NGC6939-20220920-1954-3x180s-f42.fits
science,OT_Library_UT1,UT1,IR-CUT,,NGC6939,OpenCluster,764,307.9170833333333,60.653055555555554,dtouzan@gmail.com,light,1,2022-09-20T20:06:00,59842.8375,59842.84375,540,,0.042,fits,NGC6939-20220920-2006-3x180s-f42.fits
science,OT_Library_UT1,UT1,IR-CUT,,NGC6939,OpenCluster,765,307.9170833333333,60.653055555555554,dtouzan@gmail.com,light,1,2022-09-20T20:26:00,59842.85138888889,59842.85763888889,540,,0.042,fits,NGC6939-20220920-2026-3x180s-f42.fits
science,OT_Library_UT1,UT1,IR-CUT,,NGC6939,OpenCluster,766,307.9170833333333,60.653055555555554,dtouzan@gmail.com,light,1,2022-09-20T20:33:00,59842.85625,59842.862499999996,540,,0.042,fits,NGC6939-20220920-2033-3x180s-f42.fits
science,OT_Library_UT1,UT1,IR-CUT,,NGC6939,OpenCluster,767,307.9170833333333,60.653055555555554,dtouzan@gmail.com,light,1,2022-09-20T20:33:00,59842.85625,59842.87291666667,1440,,0.042,fits,NGC6939-20220920-2033-8x180s-f42.fits
science,OT_Library_UT1,UT1,IR-CUT,,NGC6939,OpenCluster,768,307.9170833333333,60.653055555555554,dtouzan@gmail.com,light,1,2022-09-20T19:25:00,59842.80902777778,59842.83402777778,2160,,0.042,fits,NGC6939-20220920-1925-12x180s-f42.fits
science,OT_Library_UT1,UT1,IR-CUT,,NGC6939,OpenCluster,769,307.9170833333333,60.653055555555554,dtouzan@gmail.com,light,1,2022-09-20T19:42:00,59842.82083333333,59842.82708333333,540,,0.042,fits,NGC6939-20220920-1942-3x180s-f42.fits
science,OT_Library_UT1,UT1,IR-CUT,,NGC7023,RefNeb,770,315.40374999999995,68.16333333333334,dtouzan@gmail.com,light,1,2022-09-29T19:57:00,59851.83125,59851.89375,5400,,0.085,fits,NGC7023-20220929-1957-18x300s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,,v1405cas,Nova,771,351.19888166666664,61.187443055555555,dtouzan@gmail.com,light,1,2022-10-11T20:04:00,59863.83611111111,59863.856944444444,1800,,0.4,fits,v1405cas-20221011-2004-15x120s-f400.fits
science,OT_Library_UT1,UT1,IR-CUT,,M39,OpenCluster,772,322.88916666666665,48.246944444444445,dtouzan@gmail.com,light,1,2022-10-11T18:45:00,59863.78125,59863.802083333336,1800,,0.4,fits,M39-20221011-1845-15x120s-f400.fits
science,OT_Library_UT1,UT1,IR-CUT,,M103,OpenCluster,773,23.339166666666667,60.65888888888889,dtouzan@gmail.com,light,1,2022-10-11T21:17:00,59863.88680555556,59863.90625,1680,,0.4,fits,M103-20221011-2117-14x120s-f400.fits
science,OT_Library_UT1,UT1,IR-CUT,,ngc457,OpenCluster,774,19.887083333333333,58.278055555555554,dtouzan@gmail.com,light,1,2022-10-11T20:40:00,59863.86111111111,59863.875,1200,,0.4,fits,ngc457-20221011-2040-10x120s-f400.fits
science,OT_Library_UT1,UT1,IR-CUT,,ngc6888,ISM,775,303.02916666666664,38.355,dtouzan@gmail.com,light,1,2022-10-06T18:56:00,59858.78888888889,59858.85486111111,5700,,0.085,fits,ngc6888-20221006-1856-19x300s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,,Collinder399,Cluster*,776,291.34999999999997,20.183333333333334,dtouzan@gmail.com,light,1,2022-10-02T19:08:00,59854.79722222222,59854.85277777778,4800,,0.085,fits,Collinder399-20221002-1908-16x300s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,,ngc7822,HIIReg,777,0.28575,67.4213888888889,dtouzan@gmail.com,light,1,2022-10-02T21:22:00,59854.89027777778,59854.93194444444,3600,,0.085,fits,ngc7822-20221002-2122-12x300s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,,DWB111,HIIReg,778,304.0,43.666666666666664,dtouzan@gmail.com,light,1,2022-10-07T19:50:00,59859.82638888889,59859.881944444445,4800,,0.085,fits,DWB111-20221007-1950-16x300s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,,v1405cas,Nova,779,351.19888166666664,61.187443055555555,dtouzan@gmail.com,light,1,2022-10-06T21:33:00,59858.89791666667,59858.92083333334,1980,,0.085,fits,v1405cas-20221006-2133-11x180s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,,v1405cas,Nova,780,351.19888166666664,61.187443055555555,dtouzan@gmail.com,light,1,2022-10-08T20:46:00,59860.865277777775,59860.868749999994,300,,0.085,fits,v1405cas-20221008-2046-5x60s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,,ic1805,OpenCluster,781,38.209999999999994,61.471111111111114,dtouzan@gmail.com,light,1,2022-10-20T21:44:00,59872.90555555555,59872.919444444444,1200,,0.4,fits,ic1805-20221020-2144-10x120s-f400.fits
science,OT_Library_UT1,UT1,IR-CUT,,ic1805,OpenCluster,782,38.209999999999994,61.471111111111114,dtouzan@gmail.com,light,1,2022-10-20T20:27:00,59872.85208333333,59872.88333333333,2700,,0.042,fits,ic1805-20221020-2027-9x300s-f42.fits
science,OT_Library_UT1,UT1,IR-CUT,,ic1805,OpenCluster,783,38.209999999999994,61.471111111111114,dtouzan@gmail.com,light,1,2022-10-20T21:33:00,59872.89791666667,59872.918750000004,1800,,0.085,fits,ic1805-20221020-2133-6x300s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,,NGC457,OpenCluster,784,19.887083333333333,58.278055555555554,dtouzan@gmail.com,light,1,2022-11-11T22:44:00,59894.947222222225,59894.95763888889,900,,0.1,fits,NGC457-20221111-2244-15x60s-f100.fits
science,OT_Library_UT1,UT1,IR-CUT,,v1405cas,Nova,785,351.19888166666664,61.187443055555555,dtouzan@gmail.com,light,1,2022-11-11T22:05:00,59894.92013888889,59894.940972222226,1800,,0.085,fits,v1405cas-20221111-2205-3x600s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,,ngc7789,OpenCluster,786,359.33416666666665,56.726111111111116,dtouzan@gmail.com,light,1,2022-11-11T20:32:00,59894.85555555556,59894.870833333334,1320,,0.1,fits,ngc7789-20221111-2032-11x120s-f100.fits
science,OT_Library_UT1,UT1,IR-CUT,,v1405cas,Nova,787,351.19888166666664,61.187443055555555,dtouzan@gmail.com,light,1,2022-11-11T21:24:00,59894.89166666667,59894.93055555556,3360,,0.1,fits,v1405cas-20221111-2124-56x60s-f100.fits
science,OT_Library_UT1,UT1,IR-CUT,,ngc1499,HIIReg,788,60.824999999999996,36.42166666666667,dtouzan@gmail.com,light,1,2022-11-15T22:23:00,59898.93263888889,59898.96736111111,3000,,0.085,fits,ngc1499-20221115-2223-5x600s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,,ngc1499,HIIReg,789,60.824999999999996,36.42166666666667,dtouzan@gmail.com,light,1,2022-11-15T21:38:00,59898.90138888889,59898.907638888886,540,,0.042,fits,ngc1499-20221115-2138-3x180s-f42.fits
science,OT_Library_UT1,UT1,IR-CUT,,m45,OpenCluster,790,56.600833333333334,24.11388888888889,dtouzan@gmail.com,light,1,2022-11-15T21:54:00,59898.9125,59898.91875,540,,0.042,fits,m45-20221115-2154-3x180s-f42.fits
science,OT_Library_UT1,UT1,IR-CUT,,ic348,OpenCluster,791,56.132083333333334,32.15888888888889,dtouzan@gmail.com,light,1,2022-11-25T21:44:00,59908.90555555555,59908.95833333333,4560,,0.4,fits,ic348-20221125-2144-38x120s-f400.fits
science,OT_Library_UT1,UT1,IR-CUT,,ngc1342,OpenCluster,792,52.89416666666666,37.38,dtouzan@gmail.com,light,1,2022-12-16T22:14:00,59929.92638888889,59929.94027777778,1200,,0.4,fits,ngc1342-20221216-2214-10x120s-f400.fits
science,OT_Library_UT1,UT1,IR-CUT,,m36,OpenCluster,793,84.08416666666666,34.135,dtouzan@gmail.com,light,1,2022-12-16T22:56:00,59929.955555555556,59930.0,3840,,0.4,fits,m36-20221216-2256-32x120s-ASI120Minif400.fits
science,OT_Library_UT1,UT1,IR-CUT,,m36,OpenCluster,794,84.08416666666666,34.135,dtouzan@gmail.com,light,1,2022-12-16T22:59:00,59929.95763888889,59930.00277777778,3900,,0.042,fits,m36-20221216-2259-13x300s-f42.fits
science,OT_Library_UT1,UT1,IR-CUT,,ic438,GtowardsGroup,795,88.25033041666666,-17.876125277777778,dtouzan@gmail.com,light,1,2022-12-15T20:44:00,59928.86388888889,59928.90833333333,3840,,0.4,fits,ic438-20221215-2044-32x120s-f400.fits
science,OT_Library_UT1,UT1,IR-CUT,,ic438,GtowardsGroup,796,88.25033041666666,-17.876125277777778,dtouzan@gmail.com,light,1,2022-12-15T21:38:00,59928.90138888889,59928.95,4200,,0.045,fits,ic438-20221215-2138-14x300s-f45.fits
science,OT_Library_UT1,UT1,IR-CUT,,ngc1342,OpenCluster,797,52.89416666666666,37.38,dtouzan@gmail.com,light,1,2022-12-16T22:15:00,59929.927083333336,59929.94791666667,1800,,0.085,fits,ngc1342-20221216-2215-10x180s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,SA200,sIC348,OpenCluster,798,56.132083333333334,32.15888888888889,dtouzan@gmail.com,light,1,2022-12-16T20:57:00,59929.87291666667,59929.87430555555,120,,0.2,fits,sIC348-20221216-2057-1x120s-f200.fits
science,OT_Library_UT1,UT1,IR-CUT,SA200,sIC348,OpenCluster,799,56.132083333333334,32.15888888888889,dtouzan@gmail.com,light,1,2022-12-16T21:13:00,59929.88402777778,59929.885416666664,120,,0.2,fits,sIC348-20221216-2113-1x120s-f200.fits
science,OT_Library_UT1,UT1,IR-CUT,SA200,sIC348,OpenCluster,800,56.132083333333334,32.15888888888889,dtouzan@gmail.com,light,1,2022-12-16T21:38:00,59929.90138888889,59929.90173611111,30,,0.2,fits,sIC348-20221216-2138-1x30s-f200.fits
science,OT_Library_UT1,UT1,IR-CUT,SA200,sHD206773,Be*,801,325.6007720833333,57.73605416666667,dtouzan@gmail.com,light,1,2022-08-09T21:50:00,59800.90972222222,59800.911111111105,120,,0.2,fits,sHD206773-20220809-2150-1x120s-f200.fits
science,OT_Library_UT1,UT1,IR-CUT,SA200,sHD23848,SB*,802,57.386181666666666,33.091364444444444,dtouzan@gmail.com,light,1,2022-12-16T21:47:00,59929.907638888886,59929.90798611111,30,,0.2,fits,sHD23848-20221216-2147-1x30s-f200.fits
science,OT_Library_UT1,UT1,IR-CUT,,C_2022_E3,Comet,803,232.13124999999997,53.57166666666667,dtouzan@gmail.com,light,1,2023-01-22T00:05:00,59966.00347222222,59966.03819444444,3000,,0.085,fits,C_2022_E3-20230122-0005-5x600s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,,C_2022_E3,Comet,804,232.08916666666664,53.66111111111111,dtouzan@gmail.com,light,1,2023-01-22T00:57:00,59966.03958333333,59966.07430555555,3000,,0.045,fits,C_2022_E3-20230122-0057-5x600s-f45.fits
science,OT_Library_UT1,UT1,IR-CUT,,m35,OpenCluster,805,92.27208333333334,24.33611111111111,dtouzan@gmail.com,light,1,2023-01-21T21:05:00,59965.87847222222,59965.92013888888,3600,,0.085,fits,m35-20230121-2105-6x600s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,,m38,OpenCluster,806,82.16708333333332,35.823888888888895,dtouzan@gmail.com,light,1,2023-01-21T19:29:00,59965.81180555555,59965.86388888889,4500,,0.085,fits,m38-20230121-1929-15x300s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,,m81,Seyfert2,807,148.88821916666666,69.06529499999999,dtouzan@gmail.com,light,1,2023-01-21T22:45:00,59965.947916666664,59965.98958333333,3600,,0.085,fits,m81-20230121-2245-6x600s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,,C_2022_E3,Comet,808,73.51583333333333,33.54944444444444,dtouzan@gmail.com,light,1,2023-02-08T20:39:00,59983.86041666667,59983.902083333334,3600,,0.085,fits,C_2022_E3-20230208-2039-12x300s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,,C_2022_E3,Comet,809,75.74249999999999,42.237500000000004,dtouzan@gmail.com,light,1,2023-02-06T20:39:00,59981.86041666667,59981.902083333334,3600,,0.085,fits,C_2022_E3-20230206-2039-12x300s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,,C_2022_E3,Comet,810,75.64458333333332,41.90416666666667,dtouzan@gmail.com,light,1,2023-02-06T22:19:00,59981.92986111111,59981.96805555555,3300,,0.042,fits,C_2022_E3-20230206-2219-11x300s-f42.fits
science,OT_Library_UT1,UT1,IR-CUT,,C_2022_E3,Comet,811,74.53375,37.82833333333333,dtouzan@gmail.com,light,1,2023-02-07T19:43:00,59982.82152777778,59982.85972222222,3300,,0.085,fits,C_2022_E3-20230207-1943-11x300s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,,C_2022_E3,Comet,812,74.47,37.57805555555556,dtouzan@gmail.com,light,1,2023-02-07T21:06:00,59982.879166666666,59982.92083333333,3600,,0.042,fits,C_2022_E3-20230207-2106-12x300s-f42.fits
science,OT_Library_UT1,UT1,IR-CUT,,m67,OpenCluster,813,132.84583333333333,11.81388888888889,dtouzan@gmail.com,light,1,2023-02-08T21:52:00,59983.91111111111,59983.93819444445,2340,,0.085,fits,m67-20230208-2152-13x180s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,,ngc2237,Cluster*,814,97.65041666666667,4.980722222222222,dtouzan@gmail.com,light,1,2022-02-10T22:10:00,59620.92361111111,59620.9375,1200,,0.042,fits,ngc2237-20220210-2210-4x300s-f42.fits
science,OT_Library_UT1,UT1,IR-CUT,,C_2022_E3,Comet,815,72.11416666666666,26.584166666666665,dtouzan@gmail.com,light,1,2023-02-10T20:52:00,59985.86944444444,59985.90069444444,2700,,0.042,fits,C_2022_E3-20230210-2052-15x180s-f42.fits
science,OT_Library_UT1,UT1,IR-CUT,,ic2087,YSO,816,69.98227375,25.750539166666666,dtouzan@gmail.com,light,1,2023-02-10T20:52:00,59985.86944444444,59985.90069444444,2700,,0.042,fits,ic2087-20230210-2052-15x180s-f42.fits
science,OT_Library_UT1,UT1,IR-CUT,,ngc2239,OpenCluster,817,98.045,4.91388888888889,dtouzan@gmail.com,light,1,2023-02-12T21:49:00,59987.90902777778,59987.950694444444,3600,,0.085,fits,ngc2239-20230212-2149-6x600s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,,ic447,HIIReg,818,97.75,10.1,dtouzan@gmail.com,light,1,2022-02-13T22:21:00,59623.93125,59623.95902777778,2400,,0.085,fits,ic447-20220213-2221-4x600s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,,M38,OpenCluster,819,82.16708333333332,35.823888888888895,dtouzan@gmail.com,light,1,2023-02-13T22:21:00,59988.93125,59988.95902777778,2400,,0.085,fits,M38-20230213-2221-4x600s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,,C_2022_E3,Comet,820,70.86958333333332,18.916666666666668,dtouzan@gmail.com,light,1,2023-02-13T19:19:00,59988.80486111111,59988.834027777775,2520,,0.085,fits,C_2022_E3-20230213-1919-14x180s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,,C_2022_E3,Comet,821,71.19249999999998,21.087777777777777,dtouzan@gmail.com,light,1,2023-02-12T20:52:00,59987.86944444444,59987.89861111111,2520,,0.042,fits,C_2022_E3-20230212-2052-14x180s-f42.fits
science,OT_Library_UT1,UT1,IR-CUT,,C_2022_E3,Comet,822,70.57291666666667,16.75722222222222,dtouzan@gmail.com,light,1,2023-02-14T20:13:00,59989.842361111114,59989.873611111114,2700,,0.042,fits,C_2022_E3-20230214-2013-15x180s-f42.fits
science,OT_Library_UT1,UT1,IR-CUT,,m44,OpenCluster,823,130.05416666666665,19.621111111111112,dtouzan@gmail.com,light,1,2023-02-14T21:11:00,59989.88263888889,59989.89652777778,1200,,0.085,fits,m44-20230214-2111-4x300s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,,TIC247056967,PlanetaryNeb,824,112.26129,13.246829722222222,dtouzan@gmail.com,light,1,2023-02-14T21:44:00,59989.90555555555,59989.92291666666,1500,,0.085,fits,TIC247056967-20230214-2144-1x1500s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,,ngc2264,OpenCluster,825,100.21708333333333,9.876944444444446,dtouzan@gmail.com,light,1,2023-02-20T19:02:00,59995.79305555556,59995.84166666667,4200,,0.1,fits,ngc2264-20230220-1902-7x600s-f100.fits
science,OT_Library_UT1,UT1,IR-CUT,SA200,sngc2264,OpenCluster,826,100.21708333333333,9.876944444444446,dtouzan@gmail.com,light,1,2023-02-19T20:52:00,59994.86944444444,59994.88333333333,1200,,0.4,fits,sngc2264-20230219-2052-10x120s-f400.fits
science,OT_Library_UT1,UT1,IR-CUT,SA200,sngc2264,OpenCluster,827,100.21708333333333,9.876944444444446,dtouzan@gmail.com,light,1,2023-02-19T21:14:00,59994.884722222225,59994.88611111111,120,,0.2,fits,sngc2264-20230219-2114-1x120s-f200.fits
science,OT_Library_UT1,UT1,IR-CUT,,TIC247056967,PlanetaryNeb,828,112.26129,13.246829722222222,dtouzan@gmail.com,light,1,2023-02-20T21:27:00,59995.89375,59995.95625,5400,,0.2,fits,TIC247056967-20230220-2127-9x600s-f200.fits
science,OT_Library_UT1,UT1,IR-CUT,,m66,GinPair,829,170.0625,12.991388888888888,dtouzan@gmail.com,light,1,2023-02-25T22:43:00,60000.94652777778,60000.99513888889,4200,,0.1,fits,m66-20230225-2243-7x600s-f100.fits
science,OT_Library_UT1,UT1,IR-CUT,SA200,shd93702,Star,830,162.31429291666666,10.545199444444444,dtouzan@gmail.com,light,1,2023-03-01T22:02:00,60004.91805555556,60004.96527777778,4080,,0.4,fits,shd93702-20230301-2202-34x120s-f400.fits
science,OT_Library_UT1,UT1,IR-CUT,,m105,LINER,831,161.95666666666665,12.581630555555556,dtouzan@gmail.com,light,1,2023-03-01T22:11:00,60004.924305555556,60004.972916666666,4200,,0.085,fits,m105-20230301-2211-7x600s-f85.fits
